% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=10, Fri Dec  7 18:08:51 2018, <python>{}</python>
1 7 0.1924298395385533 1.000045455578528 316425.4554419782 3.1642545544197818e+05 1.0369411057174144e+22 2.592352764293536e+22   
2 14 0.1866051428173157 1.146673504546882 578.1817092047288 5.7818170920472880e+02 121628426.28671627 4.7746452570202217e+24   
3 21 0.18150844670699795 1.2333455323713198 578.1817092047288 1.8989935159004528e+07 1.0369411057174144e+22 2.592352764293536e+22   
4 28 0.1833279178998679 1.3005577296787754 578.1817092047288 2.8440257294296734e+03 7482094974.861109 1.1632427386726957e+26   
5 35 0.18172016528843166 1.3503910919961168 578.1817092047288 8.8152913206139288e+04 8443008524210079.0 2.073882211434829e+22   
6 42 0.1863128126809761 1.3812525043225155 -21.37730951791495 -2.1377309517914949e+01 20253395.870409206 1.0369411057174144e+22   
7 49 0.1829942309466423 1.4391502877624605 -21.37730951791495 8.2842618701056650e+12 2.592352764293536e+22 4.048226620284949e+43   
8 56 0.17357490919485352 1.4988680966601602 -61.78867935880021 -6.1788679358800209e+01 2.592352764293536e+22 1.2161544869895646e+44   
9 63 0.17407584599966225 1.5459027230164528 -166.19242752849868 -1.6619242752849868e+02 897240057277.1934 1.3440585709080678e+44   
10 70 0.1630622601328956 1.5423915463308542 -590.8214896785197 -5.9082148967851970e+02 1.0369411057174144e+22 1.6914598813037667e+29   
11 77 0.1555546871146046 1.5695369809272632 -590.8214896785197 -1.9005402656849487e+01 1.0369411057174144e+22 2.592352764293536e+22   
12 84 0.14697591639918486 1.5726220700503573 -590.8214896785197 -3.5474273006123531e+02 2.592352764293536e+22 1.2161544869895646e+44   
13 91 0.13886954259725856 1.627125189442182 -590.8214896785197 -2.7719757818838394e+02 2.592352764293536e+22 9.009494031256864e+43   
14 98 0.13840414105399804 1.6673559254542347 -590.8214896785197 -3.6359741990676673e+02 2.310900545708372 9.9570307899213e+43   
15 105 0.13361501395549777 1.730204317828543 -590.8214896785197 -1.7419386996090225e+02 3.182719603589086e+20 2.592352764293536e+22   
16 112 0.13069381503708113 1.7847319713015077 -590.8214896785197 -2.6025730835226756e+02 2.592352764293536e+22 5.724817021290901e+25   
17 119 0.11953473002618072 1.8659757969542445 -590.8214896785197 -3.7768439118972572e+02 3618903295.661186 5.220357397814697e+22   
18 126 0.11530132129883947 1.9124952370491697 -590.8214896785197 -2.5715660275199161e+02 2.8724087387304986e+21 1.0297334986815607e+31   
19 133 0.10379002172417336 1.9541909742871808 -590.8214896785197 -3.8823178539269401e+02 3117.4182610791254 6.278024171483241e+28   
20 140 0.09755713575681262 2.0182353423678783 -590.8214896785197 -2.0986696089565567e+02 133473873.677493 1.9155040003582885e+23   
21 147 0.09142394138975138 2.0747931030587887 -590.8214896785197 -2.0986696089565567e+02 2.592352764293536e+22 2.592352764293536e+22   
22 154 0.08809072501472376 2.1246139770858674 -590.8214896785197 -3.4672252914948876e+02 -56.92007491762678 2639690083150968.0   
23 161 0.08805139581342489 2.1708541423467183 -590.8214896785197 -1.7419386996090225e+02 -18.96015745804838 2.592352764293536e+22   
24 168 0.08606008959943658 2.2149354851395375 -590.8214896785197 -4.6427542182174142e+02 -18.96015745804838 2.592352764293536e+22   
25 175 0.08533666740240739 2.2607895086054604 -1151.3346405428697 -1.1513346405428697e+03 -92.30719736462461 18061623.848967936   
26 182 0.08232088922381427 2.4066575498320097 -1151.3346405428697 -3.8823178539269401e+02 2.073882211434829e+22 2.592352764293536e+22   
27 189 0.08226017449079397 2.478016487187645 -1151.3346405428697 -8.3317494880502522e+02 -123.07190247064324 24008712764099.484   
28 196 0.08295003602770112 2.508247935980314 -1517.8100179324263 -1.5178100179324263e+03 -298.27150684360356 2.592352764293536e+22   
29 203 0.08590898272463549 2.5904797504483428 -2032.9670327470694 -2.0329670327470694e+03 222452.07882974058 1.0369411057174144e+22   
30 210 0.08739982252746176 2.670507035583868 -2032.9670327470694 5.8121189888296822e+03 47565823.73088349 1.5554116585761217e+22   
31 217 0.08554283374635177 2.7520075576990486 -2032.9670327470694 -3.5167051712554235e+02 65583.09331516453 165729991.09638637   
32 224 0.08194530783704466 2.8314343667916786 -2032.9670327470694 -1.3113534269088991e+03 68915.43046814072 5.184705528587072e+21   
33 231 0.08015099727279268 2.9494749365002098 -2032.9670327470694 -1.5128886482007395e+03 17002.1024930983 10716694.179908125   
34 238 0.07789289490160663 2.976926294717297 -2032.9670327470694 -1.4912550832110906e+03 4900.251697111586 1.0369411057174144e+22   
35 245 0.0767398763520344 2.988916017616291 -2032.9670327470694 -1.8667820818768726e+03 -938.0729193628079 187467.76213780176   
36 252 0.07923064809326644 3.0358011723969103 -2032.9670327470694 -1.8311153890045894e+03 -965.5503854001265 30196.39972125739   
37 259 0.07832930593636542 3.08001057744772 -2032.9670327470694 -1.9623250516143798e+03 -1479.44063424748 1.0369411057174144e+22   
38 266 0.07493483738401002 3.1566706588130002 -2032.9670327470694 -1.7825614678545799e+03 556.457358080243 1.0369411057174144e+22   
39 273 0.07502348248756976 3.2024960550567845 -2032.9670327470694 -1.9224902875846515e+03 4496.589572701703 5.184705528587072e+21   
40 280 0.07446937222859137 3.177851680962251 -2032.9670327470694 -1.9823970167768903e+03 -826.894365864945 1.0369411057174144e+22   
41 287 0.07726661307478111 3.1986937238843014 -2065.373716515892 -2.0653737165158918e+03 -1861.2750839767853 1.0369411057174144e+22   
