% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=10, Fri Dec  7 18:08:51 2018
1 7 0.1924298395385533 1.000045455578528 1.0 1.0 1.000004545464876 1.0000090909504133 1.000013636456612 1.0000181819834721 1.0000227275309936 1.0000272730991768 1.000031818688022 1.0000363642975287 1.0000409099276972 1.000045455578528
2 14 0.1866051428173157 1.077497377249818 0.9396723417583459 0.9396723417583459 0.9487623914118097 0.9812643508877921 1.0000082838520634 1.0000169427340597 1.0000242642874544 1.0000263695017286 1.0000355390777067 1.0026969007561326 1.0045726296925406 1.077497377249818
3 21 0.18150844670699795 1.1014748700183685 0.8930788989040183 0.8930788989040183 0.9298033567570294 0.964645103514648 0.9810209370528542 0.9914834464397113 0.9947264530960872 1.0017986361287645 1.003671967266572 1.0080392761229984 1.0477501200130905 1.1014748700183685
4 28 0.1833279178998679 1.1177209041754048 0.859416601561755 0.859416601561755 0.9160238814979939 0.9484945735767143 0.9674459480136486 0.9863714159973732 0.9892805879056723 1.0043480237911564 1.007240985466839 1.025075330047348 1.0508245309182576 1.1177209041754048
5 35 0.18172016528843166 1.1293671202433209 0.8363259554488889 0.8363259554488889 0.9219617032365593 0.9400272814206746 0.9512182115869479 0.9608645314920323 0.9877859004839451 1.0057401062965405 1.0124069125878468 1.0342316550197044 1.0807880535733425 1.1293671202433209
6 42 0.1863128126809761 1.1505027440442823 0.8329416529156538 0.8329416529156538 0.8964990812253714 0.9297267311122566 0.946407225092196 0.9623512441938272 0.976026874962663 0.9957519159108775 1.0211898026291628 1.0290788861094373 1.0834075593658326 1.1505027440442823
7 49 0.1829942309466423 1.1781715481444008 0.8186577580970921 0.8186577580970921 0.8887395528637255 0.9157721995244221 0.9334615361427144 0.9556947440404252 0.9760672142253101 1.0113310552463237 1.015025606458404 1.0348843427768293 1.090975004249092 1.1781715481444008
8 56 0.17357490919485352 1.1943436983285112 0.7968304222298127 0.7968304222298127 0.8783298995192867 0.9016373674158711 0.9217647785108146 0.9580324031605132 0.9640680622338231 1.0104594524857087 1.0250424792634303 1.0401262676936731 1.09377324577411 1.1943436983285112
9 63 0.17407584599966225 1.198082162750726 0.7750048854386907 0.7750048854386907 0.8595124886736172 0.8931726840317727 0.9258837446018763 0.947937620606412 0.9723891745268927 1.0060672322409758 1.0296875807897359 1.043120935264351 1.0974808453364326 1.198082162750726
10 70 0.1630622601328956 1.1976357421293837 0.7764797109906373 0.7764797109906373 0.8525653196180571 0.8873364896070549 0.9039720975768202 0.9510665946978178 0.9697441547653369 0.9863569036304733 1.0423636909489893 1.0653255562623154 1.0925137914571033 1.1976357421293837
11 77 0.1555546871146046 1.199638415532542 0.7643263141361666 0.7643263141361666 0.823438273328364 0.8768024569861577 0.8999116913185836 0.9468035316803683 0.9642379014343881 1.0005870235772962 1.042848068244713 1.067316752211117 1.0962740637586361 1.199638415532542
12 84 0.14697591639918486 1.196505337974825 0.7608346345644961 0.7608346345644961 0.8065910807673279 0.8705452599278907 0.9064134588580162 0.9194686098981294 0.9545000482472007 0.9873169981774775 1.0530611148271323 1.0686901719413902 1.095957256910139 1.196505337974825
