% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=10, Fri Dec  7 18:08:51 2018
126 882 -0.5474131073516616 -0.020039161698753936 0.0040463704669840405 0.6761047545075711 1 1 1 1 1 1 1 1 1 1 1
127 889 -0.5467434481513517 -0.009258224828758974 0.003889572508580173 0.6741440148346433 1 1 1 1 1 1 1 1 1 1 1
128 896 -0.5447065749964523 -0.01724239817912884 0.0014137609944722947 0.6820637959457324 1 1 1 1 1 1 1 1 1 1 1
129 903 -0.548428885383937 -0.014633700139122149 0.01031936990815163 0.6805963048830481 1 1 1 1 1 1 1 1 1 1 1
130 910 -0.5539397290116763 -0.011719591192807965 0.0071711647553760445 0.6935942734363804 1 1 1 1 1 1 1 1 1 1 1
131 917 -0.566153616659149 -0.010220853320178813 0.004876760630786904 0.699642734999095 1 1 1 1 1 1 1 1 1 1 1
132 924 -0.5650289644484547 -0.009096017225713593 0.013254514661864702 0.7097844250930454 1 1 1 1 1 1 1 1 1 1 1
133 931 -0.5608802431404565 -0.0032174886399409493 0.018775697623835925 0.7193148315195698 1 1 1 1 1 1 1 1 1 1 1
134 938 -0.5622822312025242 -0.0014725999556935475 0.009061882939791946 0.7224296287811228 1 1 1 1 1 1 1 1 1 1 1
135 945 -0.5608072674284655 -0.002286223311644131 0.005676387528604533 0.725073276538008 1 1 1 1 1 1 1 1 1 1 1
136 952 -0.5505079841738972 -0.012962170665567352 0.009065225284161545 0.7233713027290719 1 1 1 1 1 1 1 1 1 1 1
137 959 -0.5409422457205736 -0.02244170802395948 0.016931328738486493 0.7200009198445212 1 1 1 1 1 1 1 1 1 1 1
138 966 -0.5402543101007194 -0.015513433458777266 0.013848842408770483 0.7210189628851313 1 1 1 1 1 1 1 1 1 1 1
139 973 -0.542448041622653 -0.03328260497110888 0.007722258623039596 0.7261751620180081 1 1 1 1 1 1 1 1 1 1 1
140 980 -0.5422499046504345 -0.04547837156580553 0.005018829132818035 0.7331796259146885 1 1 1 1 1 1 1 1 1 1 1
141 987 -0.5489635032943705 -0.028276356177780022 0.0042625841723264585 0.7326153602296421 1 1 1 1 1 1 1 1 1 1 1
142 994 -0.5525391671821882 -0.03741785106679114 0.013420976848991304 0.7367812851124733 1 1 1 1 1 1 1 1 1 1 1
143 1001 -0.5596589986859608 -0.04643944507984432 0.016974495615673168 0.7323052560149355 1 1 1 1 1 1 1 1 1 1 1
144 1008 -0.5635990014236529 -0.044404885393348144 0.026656449856116857 0.7307317265955506 1 1 1 1 1 1 1 1 1 1 1
145 1015 -0.5661122664886824 -0.01716932654748113 0.023528100094999067 0.731777461900289 1 1 1 1 1 1 1 1 1 1 1
146 1022 -0.5647515195810907 -0.004255155440089647 0.011728802208679853 0.7302890227827797 1 1 1 1 1 1 1 1 1 1 1
147 1029 -0.564432321072003 -0.04270838167184822 0.0005055529614927117 0.732742060958188 1 1 1 1 1 1 1 1 1 1 1
148 1036 -0.5752327754143588 -0.03618292892060812 0.007813992572690647 0.7374722839184765 1 1 1 1 1 1 1 1 1 1 1
149 1043 -0.5756825570444787 -0.0436286160785074 0.01517090252033623 0.7481833976005543 1 1 1 1 1 1 1 1 1 1 1
150 1050 -0.5768783221301989 -0.04981031311522614 0.015061110309733824 0.7638818705159238 1 1 1 1 1 1 1 1 1 1 1
151 1057 -0.5785440784388056 -0.05090009724989117 0.016482615853634044 0.7647536316831732 1 1 1 1 1 1 1 1 1 1 1
152 1064 -0.5813398189464608 -0.04877328391708831 0.013317090420626822 0.7628336886066299 1 1 1 1 1 1 1 1 1 1 1
153 1071 -0.5799997795810762 -0.045453587996669785 0.004713508171863015 0.769342789498014 1 1 1 1 1 1 1 1 1 1 1
154 1078 -0.5846770700945484 -0.00033830779099954677 0.02333759951265476 0.7788021934934366 1 1 1 1 1 1 1 1 1 1 1
155 1085 -0.5881320119842073 -0.004532082262968244 0.044923037925847814 0.7859834816911275 1 1 1 1 1 1 1 1 1 1 1
156 1092 -0.5809576071574332 -0.016143782819300345 0.031856911531210466 0.7883454621360725 1 1 1 1 1 1 1 1 1 1 1
157 1099 -0.58514949360336 -0.013433816587022309 0.03586668926544585 0.7863897069847247 1 1 1 1 1 1 1 1 1 1 1
158 1106 -0.5871941930142831 -0.021586508338944658 0.031188184325668118 0.7899934290623407 1 1 1 1 1 1 1 1 1 1 1
159 1113 -0.588436622395815 -0.02497312207935011 0.044245331351818774 0.7918789970363415 1 1 1 1 1 1 1 1 1 1 1
160 1120 -0.5862513262717168 -0.01892049689508669 0.031543502261705145 0.7917234683012698 1 1 1 1 1 1 1 1 1 1 1
161 1127 -0.5800658010006217 -0.01912202596363956 0.03642066949628707 0.7913937535504192 1 1 1 1 1 1 1 1 1 1 1
162 1134 -0.5809035517861432 -0.0225041043706169 0.033830950898374096 0.7948811011444787 1 1 1 1 1 1 1 1 1 1 1
163 1141 -0.5966916355634057 -0.02330479228648535 0.019009973443889862 0.7934036867035624 1 1 1 1 1 1 1 1 1 1 1
164 1148 -0.6050277815623514 -0.005804635251405737 0.02447502007846803 0.7935752174434095 1 1 1 1 1 1 1 1 1 1 1
165 1155 -0.6152850911575127 -0.019677837106478146 0.023516457091626235 0.7886435307543251 1 1 1 1 1 1 1 1 1 1 1
166 1162 -0.6212696865095252 -0.0127991243986287 0.004603256684695725 0.794848760960094 1 1 1 1 1 1 1 1 1 1 1
167 1169 -0.5989586939617569 -0.016422197881083296 0.017077651790189843 0.7941153597911406 1 1 1 1 1 1 1 1 1 1 1
168 1176 -0.6071309366510051 -0.002263867073588824 0.029162032507715888 0.7985196441728621 1 1 1 1 1 1 1 1 1 1 1
169 1183 -0.6173593731149638 -0.003559103279459029 0.012642803044859116 0.792390427437601 1 1 1 1 1 1 1 1 1 1 1
170 1190 -0.6275782006727485 -0.0018135157226633269 0.0010198859602397027 0.7857966144767957 1 1 1 1 1 1 1 1 1 1 1
171 1197 -0.6198412388378441 -0.013571116422068381 0.010539186584586326 0.7847003519474482 1 1 1 1 1 1 1 1 1 1 1
172 1204 -0.6259977543646005 -0.0021171756260948862 0.0052645921076084675 0.7892771964425375 1 1 1 1 1 1 1 1 1 1 1
173 1211 -0.6271592599033681 -0.01835798433405136 0.016525129786704527 0.7969135891145631 1 1 1 1 1 1 1 1 1 1 1
174 1218 -0.6373992854858992 -0.01566225498574259 0.007383137227154721 0.7977279429625005 1 1 1 1 1 1 1 1 1 1 1
175 1225 -0.6433835289953578 -0.011701457593357072 0.0021303837710345288 0.7983374011117376 1 1 1 1 1 1 1 1 1 1 1
176 1232 -0.649501820049963 -0.0023539184314877912 0.028411352321538436 0.8044733052540167 1 1 1 1 1 1 1 1 1 1 1
177 1239 -0.6594475422051466 -0.004264468531280449 0.0010256593430400711 0.8041709447455379 1 1 1 1 1 1 1 1 1 1 1
178 1246 -0.6607092665795872 -0.0009219471894745683 0.002960812894545508 0.8046736927485353 1 1 1 1 1 1 1 1 1 1 1
179 1253 -0.6579056789369585 -0.015592371602973549 0.0028324664510616894 0.8126463781149829 1 1 1 1 1 1 1 1 1 1 1
180 1260 -0.6577062409661694 -0.0026851396381625536 0.001086046803315858 0.8207096629084485 1 1 1 1 1 1 1 1 1 1 1
181 1267 -0.6600567977218794 -0.0008224090951203 0.03253289619627683 0.8300751935191137 1 1 1 1 1 1 1 1 1 1 1
182 1274 -0.6630536063920556 -0.001242518384322234 0.02360067032747082 0.8317037962284017 1 1 1 1 1 1 1 1 1 1 1
183 1281 -0.6565801066763565 -0.016604104829359673 0.0023056381625140964 0.8356400048735357 1 1 1 1 1 1 1 1 1 1 1
184 1288 -0.6606842828795236 -0.012410783023736514 0.010642242105375952 0.837726667720495 1 1 1 1 1 1 1 1 1 1 1
185 1295 -0.6608926456513466 -0.019878171615255163 0.004590744471020536 0.8409280421462052 1 1 1 1 1 1 1 1 1 1 1
186 1302 -0.6616077360481455 -0.002789192487591143 0.014781919174573919 0.8439593390085283 1 1 1 1 1 1 1 1 1 1 1
187 1309 -0.6635242891234484 -0.011255443882863035 0.00911565980338065 0.8415948164625721 1 1 1 1 1 1 1 1 1 1 1
188 1316 -0.6652290295412256 -0.008701938893041118 0.011571265707747497 0.8462371699676405 1 1 1 1 1 1 1 1 1 1 1
189 1323 -0.6635846819771084 -0.007419671185790443 0.004907775486958504 0.8524267189241486 1 1 1 1 1 1 1 1 1 1 1
190 1330 -0.6695886891088043 -0.00403423949612894 0.0017961132198986633 0.8452407615055828 1 1 1 1 1 1 1 1 1 1 1
191 1337 -0.6719931715531771 -0.010190510040138517 0.0044228139067062425 0.8464382545726269 1 1 1 1 1 1 1 1 1 1 1
192 1344 -0.6764408238110238 -0.0044995095000362716 0.016309640200754084 0.8521290217382907 1 1 1 1 1 1 1 1 1 1 1
193 1351 -0.6784732288863375 -0.010972797728294435 0.01615735372895788 0.8551520952560443 1 1 1 1 1 1 1 1 1 1 1
194 1358 -0.6830655423772032 -0.019633473057021712 0.006452211527389759 0.8553164240554206 1 1 1 1 1 1 1 1 1 1 1
195 1365 -0.6751874954767866 -0.016292890510128687 0.011197602739521226 0.8596418680249893 1 1 1 1 1 1 1 1 1 1 1
196 1372 -0.678456735104964 -0.017762958012933785 0.0003792722708187712 0.8622518000090492 1 1 1 1 1 1 1 1 1 1 1
197 1379 -0.6886303877040799 -0.009031560160861181 0.05034322232424415 0.8551564984982611 1 1 1 1 1 1 1 1 1 1 1
198 1386 -0.6914900215650317 -0.011007802309140224 0.05020147773772465 0.8571139123395578 1 1 1 1 1 1 1 1 1 1 1
199 1393 -0.6918471055818912 -0.02175776359142355 0.05172901978578581 0.8559030074601522 1 1 1 1 1 1 1 1 1 1 1
200 1400 -0.6867310541439211 -0.01952228469290487 0.046590437113727325 0.8576838209735855 1 1 1 1 1 1 1 1 1 1 1
